"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"311","2013-07-01 06:43:28","2013-07-01 06:48:39","476","E 31 St & 3 Ave","40.74394314","-73.97966069","459","W 20 St & 11 Ave","40.746745","-74.007756","20016","Subscriber","1978","1"
"948","2013-07-01 06:43:29","2013-07-01 06:59:17","294","Washington Square E","40.73049393","-73.9957214","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","15328","Subscriber","1987","2"
"164","2013-07-01 06:43:29","2013-07-01 06:46:13","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","195","Liberty St & Broadway","40.70905623","-74.01043382","15034","Subscriber","1988","1"
"983","2013-07-01 06:43:33","2013-07-01 06:59:56","157","Henry St & Atlantic Ave","40.69089272","-73.99612349","309","Murray St & West St","40.7149787","-74.013012","18602","Subscriber","1973","1"
"1679","2013-07-01 06:43:34","2013-07-01 07:11:33","382","University Pl & E 14 St","40.73492695","-73.99200509","520","W 52 St & 5 Ave","40.75992262","-73.97648516","16807","Customer",\N,"0"
"518","2013-07-01 06:44:03","2013-07-01 06:52:41","432","E 7 St & Avenue A","40.72621788","-73.98379855","303","Mercer St & Spring St","40.72362738","-73.99949601","17735","Subscriber","1982","2"
"534","2013-07-01 06:44:05","2013-07-01 06:52:59","456","E 53 St & Madison Ave","40.7597108","-73.97402311","225","W 14 St & The High Line","40.74195138","-74.00803013","17063","Subscriber","1984","1"
"868","2013-07-01 06:44:24","2013-07-01 06:58:52","79","Franklin St & W Broadway","40.71911552","-74.00666661","173","Broadway & W 49 St","40.76064679","-73.98442659","15211","Subscriber","1972","1"
"266","2013-07-01 06:44:24","2013-07-01 06:48:50","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","486","Broadway & W 29 St","40.7462009","-73.98855723","17938","Subscriber","1975","1"
"2214","2013-07-01 06:44:30","2013-07-01 07:21:24","314","Montague St & Clinton St","40.69424674","-73.99215922","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","16355","Subscriber","1988","1"
"1826","2013-07-01 06:44:37","2013-07-01 07:15:03","422","W 59 St & 10 Ave","40.770513","-73.988038","195","Liberty St & Broadway","40.70905623","-74.01043382","17177","Subscriber","1961","1"
"532","2013-07-01 06:44:37","2013-07-01 06:53:29","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","173","Broadway & W 49 St","40.76064679","-73.98442659","15940","Subscriber","1975","1"
"980","2013-07-01 06:44:51","2013-07-01 07:01:11","513","W 56 St & 10 Ave","40.768254","-73.988639","474","5 Ave & E 29 St","40.7451677","-73.98683077","17823","Subscriber","1973","2"
"659","2013-07-01 06:44:54","2013-07-01 06:55:53","545","E 23 St & 1 Ave","40.736502","-73.97809472","519","Pershing Square N","40.75188406","-73.97770164","16489","Subscriber","1985","1"
"956","2013-07-01 06:44:55","2013-07-01 07:00:51","536","1 Ave & E 30 St","40.74144387","-73.97536082","510","W 51 St & 6 Ave","40.7606597","-73.98042047","18588","Subscriber","1960","1"
"347","2013-07-01 06:44:56","2013-07-01 06:50:43","128","MacDougal St & Prince St","40.72710258","-74.00297088","347","W Houston St & Hudson St","40.72873888","-74.00748842","17748","Customer",\N,"0"
"322","2013-07-01 06:44:59","2013-07-01 06:50:21","364","Lafayette Ave & Classon Ave","40.68900443","-73.96023854","343","Clinton Ave & Flushing Ave","40.69794","-73.96986848","16006","Subscriber","1989","1"
"785","2013-07-01 06:44:59","2013-07-01 06:58:04","379","W 31 St & 7 Ave","40.749156","-73.9916","533","Broadway & W 39 St","40.75299641","-73.98721619","20520","Subscriber","1984","2"
"450","2013-07-01 06:45:00","2013-07-01 06:52:30","521","8 Ave & W 31 St","40.75044999","-73.99481051","459","W 20 St & 11 Ave","40.746745","-74.007756","19239","Subscriber","1957","1"
"813","2013-07-01 06:45:00","2013-07-01 06:58:33","379","W 31 St & 7 Ave","40.749156","-73.9916","174","E 25 St & 1 Ave","40.7381765","-73.97738662","17964","Subscriber","1984","1"
"196","2013-07-01 06:45:01","2013-07-01 06:48:17","391","Clark St & Henry St","40.69760127","-73.99344559","143","Clinton St & Joralemon St","40.69239502","-73.99337909","14935","Subscriber","1979","1"
"587","2013-07-01 06:45:12","2013-07-01 06:54:59","516","E 47 St & 1 Ave","40.75206862","-73.96784384","173","Broadway & W 49 St","40.76064679","-73.98442659","16197","Customer",\N,"0"
"319","2013-07-01 06:45:18","2013-07-01 06:50:37","315","South St & Gouverneur Ln","40.70355377","-74.00670227","304","Broadway & Battery Pl","40.70463334","-74.01361706","19641","Subscriber","1947","1"
"957","2013-07-01 06:45:23","2013-07-01 07:01:20","298","3 Ave & Schermerhorn St","40.68683208","-73.9796772","358","Christopher St & Greenwich St","40.73291553","-74.00711384","16238","Customer",\N,"0"
"1551","2013-07-01 06:45:25","2013-07-01 07:11:16","465","Broadway & W 41 St","40.75513557","-73.98658032","538","W 49 St & 5 Ave","40.75795248","-73.97787642","19598","Subscriber","1980","2"
"361","2013-07-01 06:45:34","2013-07-01 06:51:35","511","E 14 St & Avenue B","40.72938685","-73.97772429","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","20587","Subscriber","1985","2"
"960","2013-07-01 06:45:41","2013-07-01 07:01:41","116","W 17 St & 8 Ave","40.74177603","-74.00149746","500","Broadway & W 51 St","40.76228826","-73.98336183","18423","Subscriber","1959","1"
"365","2013-07-01 06:45:48","2013-07-01 06:51:53","266","Avenue D & E 8 St","40.72368361","-73.97574813","459","W 20 St & 11 Ave","40.746745","-74.007756","18728","Subscriber","1951","2"
"1400","2013-07-01 06:45:50","2013-07-01 07:09:10","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","79","Franklin St & W Broadway","40.71911552","-74.00666661","14831","Customer",\N,"0"
"349","2013-07-01 06:45:50","2013-07-01 06:51:39","363","West Thames St","40.70834698","-74.01713445","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","15808","Subscriber","1966","2"
"287","2013-07-01 06:45:52","2013-07-01 06:50:39","515","W 43 St & 10 Ave","40.76009437","-73.99461843","480","W 53 St & 10 Ave","40.76669671","-73.99061728","15443","Subscriber","1963","1"
"1543","2013-07-01 06:46:02","2013-07-01 07:11:45","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","195","Liberty St & Broadway","40.70905623","-74.01043382","19118","Subscriber","1969","1"
"828","2013-07-01 06:46:08","2013-07-01 06:59:56","332","Cherry St","40.71219906","-73.97948148","417","Barclay St & Church St","40.71291224","-74.01020234","19740","Subscriber","1966","2"
"260","2013-07-01 06:46:16","2013-07-01 06:50:36","306","Cliff St & Fulton St","40.70823502","-74.00530063","417","Barclay St & Church St","40.71291224","-74.01020234","16453","Subscriber","1982","1"
"686","2013-07-01 06:46:21","2013-07-01 06:57:47","490","8 Ave & W 33 St","40.751551","-73.993934","523","W 38 St & 8 Ave","40.75466591","-73.99138152","18270","Subscriber","1960","1"
"636","2013-07-01 06:46:31","2013-07-01 06:57:07","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","464","E 56 St & 3 Ave","40.75934501","-73.96759673","19656","Subscriber","1986","1"
"580","2013-07-01 06:46:36","2013-07-01 06:56:16","259","South St & Whitehall St","40.70122128","-74.01234218","2005","Railroad Ave & Kay Ave","40.70531194","-73.97100056","19802","Subscriber","1956","1"
"446","2013-07-01 06:46:40","2013-07-01 06:54:06","389","Broadway & Berry St","40.71044554","-73.96525063","539","Metropolitan Ave & Bedford Ave","40.71534825","-73.96024116","18741","Subscriber","1957","1"
"380","2013-07-01 06:46:44","2013-07-01 06:53:04","461","E 20 St & 2 Ave","40.73587678","-73.98205027","483","E 12 St & 3 Ave","40.73223272","-73.98889957","14934","Subscriber","1986","1"
"845","2013-07-01 06:46:44","2013-07-01 07:00:49","505","6 Ave & W 33 St","40.74901271","-73.98848395","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","18681","Subscriber","1984","2"
"315","2013-07-01 06:46:45","2013-07-01 06:52:00","417","Barclay St & Church St","40.71291224","-74.01020234","329","Greenwich St & N Moore St","40.72043411","-74.01020609","15198","Subscriber","1980","1"
"434","2013-07-01 06:46:54","2013-07-01 06:54:08","454","E 51 St & 1 Ave","40.75455731","-73.96592976","510","W 51 St & 6 Ave","40.7606597","-73.98042047","15725","Subscriber","1983","1"
"408","2013-07-01 06:47:09","2013-07-01 06:53:57","417","Barclay St & Church St","40.71291224","-74.01020234","360","William St & Pine St","40.70717936","-74.00887308","18657","Subscriber","1976","1"
"425","2013-07-01 06:47:17","2013-07-01 06:54:22","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","489","10 Ave & W 28 St","40.75066386","-74.00176802","14965","Subscriber","1971","1"
"1824","2013-07-01 06:47:21","2013-07-01 07:17:45","521","8 Ave & W 31 St","40.75044999","-73.99481051","363","West Thames St","40.70834698","-74.01713445","18242","Subscriber","1951","1"
"960","2013-07-01 06:47:22","2013-07-01 07:03:22","173","Broadway & W 49 St","40.76064679","-73.98442659","457","Broadway & W 58 St","40.76695317","-73.98169333","17091","Customer",\N,"0"
"966","2013-07-01 06:47:29","2013-07-01 07:03:35","173","Broadway & W 49 St","40.76064679","-73.98442659","457","Broadway & W 58 St","40.76695317","-73.98169333","19794","Customer",\N,"0"
"1120","2013-07-01 06:47:30","2013-07-01 07:06:10","127","Barrow St & Hudson St","40.73172428","-74.00674436","427","State St","40.70251526","-74.01427023","16768","Subscriber","1969","1"
"389","2013-07-01 06:47:36","2013-07-01 06:54:05","2023","E 55 St & Lexington Ave","40.75968085","-73.97031366","492","W 33 St & 7 Ave","40.75019995","-73.99093085","17393","Customer",\N,"0"
"2198","2013-07-01 06:47:37","2013-07-01 07:24:15","490","8 Ave & W 33 St","40.751551","-73.993934","534","Water - Whitehall Plaza","40.70255065","-74.0127234","15370","Subscriber","1961","1"
"6195","2013-07-01 06:47:45","2013-07-01 08:31:00","325","E 19 St & 3 Ave","40.73624527","-73.98473765","474","5 Ave & E 29 St","40.7451677","-73.98683077","15706","Subscriber","1980","2"
"307","2013-07-01 06:47:47","2013-07-01 06:52:54","293","Lafayette St & E 8 St","40.73028666","-73.9907647","445","E 10 St & Avenue A","40.72740794","-73.98142006","16105","Subscriber","1973","1"
"347","2013-07-01 06:47:49","2013-07-01 06:53:36","509","9 Ave & W 22 St","40.7454973","-74.00197139","223","W 13 St & 7 Ave","40.73781509","-73.99994661","15621","Subscriber","1959","1"
"480","2013-07-01 06:47:52","2013-07-01 06:55:52","433","E 13 St & Avenue A","40.72955361","-73.98057249","497","E 17 St & Broadway","40.73704984","-73.99009296","15913","Subscriber","1953","1"
"433","2013-07-01 06:48:16","2013-07-01 06:55:29","363","West Thames St","40.70834698","-74.01713445","329","Greenwich St & N Moore St","40.72043411","-74.01020609","18730","Subscriber","1986","1"
"333","2013-07-01 06:48:43","2013-07-01 06:54:16","251","Mott St & Prince St","40.72317958","-73.99480012","263","Elizabeth St & Hester St","40.71729","-73.996375","14555","Customer",\N,"0"
"590","2013-07-01 06:49:00","2013-07-01 06:58:50","354","Emerson Pl & Myrtle Ave","40.69363137","-73.96223558","396","Lefferts Pl & Franklin Ave","40.680342423","-73.9557689392","18751","Subscriber","1966","1"
"464","2013-07-01 06:49:04","2013-07-01 06:56:48","505","6 Ave & W 33 St","40.74901271","-73.98848395","510","W 51 St & 6 Ave","40.7606597","-73.98042047","15255","Subscriber","1980","1"
"2208","2013-07-01 06:49:05","2013-07-01 07:25:53","270","Adelphi St & Myrtle Ave","40.69308257","-73.97178913","266","Avenue D & E 8 St","40.72368361","-73.97574813","20125","Subscriber","1952","1"
"595","2013-07-01 06:49:09","2013-07-01 06:59:04","515","W 43 St & 10 Ave","40.76009437","-73.99461843","450","W 49 St & 8 Ave","40.76227205","-73.98788205","17983","Subscriber","1976","1"
"729","2013-07-01 06:49:14","2013-07-01 07:01:23","492","W 33 St & 7 Ave","40.75019995","-73.99093085","173","Broadway & W 49 St","40.76064679","-73.98442659","16159","Subscriber","1975","1"
"1007","2013-07-01 06:49:20","2013-07-01 07:06:07","518","E 39 St & 2 Ave","40.74780373","-73.9734419","500","Broadway & W 51 St","40.76228826","-73.98336183","17813","Customer",\N,"0"
"364","2013-07-01 06:49:42","2013-07-01 06:55:46","368","Carmine St & 6 Ave","40.73038599","-74.00214988","303","Mercer St & Spring St","40.72362738","-73.99949601","18745","Subscriber","1987","2"
"222","2013-07-01 06:49:57","2013-07-01 06:53:39","521","8 Ave & W 31 St","40.75044999","-73.99481051","489","10 Ave & W 28 St","40.75066386","-74.00176802","17856","Subscriber","1971","1"
"571","2013-07-01 06:50:01","2013-07-01 06:59:32","271","Ashland Pl & Hanson Pl","40.68528172","-73.97805813","343","Clinton Ave & Flushing Ave","40.69794","-73.96986848","16352","Subscriber","1978","1"
"319","2013-07-01 06:50:02","2013-07-01 06:55:21","271","Ashland Pl & Hanson Pl","40.68528172","-73.97805813","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","15941","Subscriber","1958","1"
"692","2013-07-01 06:50:25","2013-07-01 07:01:57","490","8 Ave & W 33 St","40.751551","-73.993934","456","E 53 St & Madison Ave","40.7597108","-73.97402311","15494","Subscriber","1976","1"
"613","2013-07-01 06:50:28","2013-07-01 07:00:41","490","8 Ave & W 33 St","40.751551","-73.993934","352","W 56 St & 6 Ave","40.76340613","-73.97722479","15123","Subscriber","1966","1"
"747","2013-07-01 06:50:29","2013-07-01 07:02:56","445","E 10 St & Avenue A","40.72740794","-73.98142006","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","15649","Subscriber","1986","1"
"261","2013-07-01 06:50:33","2013-07-01 06:54:54","229","Great Jones St","40.72743423","-73.99379025","285","Broadway & E 14 St","40.73454567","-73.99074142","16964","Subscriber","1986","1"
"1136","2013-07-01 06:50:35","2013-07-01 07:09:31","481","S 3 St & Bedford Ave","40.71260486","-73.96264403","470","W 20 St & 8 Ave","40.74345335","-74.00004031","15543","Subscriber","1980","1"
"861","2013-07-01 06:50:39","2013-07-01 07:05:00","476","E 31 St & 3 Ave","40.74394314","-73.97966069","493","W 45 St & 6 Ave","40.7568001","-73.98291153","16584","Subscriber","1977","2"
"797","2013-07-01 06:50:40","2013-07-01 07:03:57","490","8 Ave & W 33 St","40.751551","-73.993934","174","E 25 St & 1 Ave","40.7381765","-73.97738662","16509","Subscriber","1980","1"
"1000","2013-07-01 06:50:42","2013-07-01 07:07:22","146","Hudson St & Reade St","40.71625008","-74.0091059","496","E 16 St & 5 Ave","40.73726186","-73.99238967","14819","Subscriber","1968","1"
"618","2013-07-01 06:50:46","2013-07-01 07:01:04","477","W 41 St & 8 Ave","40.75640548","-73.9900262","527","E 33 St & 1 Ave","40.74315566","-73.97434726","19553","Customer",\N,"0"
"578","2013-07-01 06:50:49","2013-07-01 07:00:27","294","Washington Square E","40.73049393","-73.9957214","294","Washington Square E","40.73049393","-73.9957214","16641","Subscriber","1949","1"
"346","2013-07-01 06:50:49","2013-07-01 06:56:35","168","W 18 St & 6 Ave","40.73971301","-73.99456405","450","W 49 St & 8 Ave","40.76227205","-73.98788205","15868","Subscriber","1986","2"
"599","2013-07-01 06:50:49","2013-07-01 07:00:48","329","Greenwich St & N Moore St","40.72043411","-74.01020609","415","Pearl St & Hanover Square","40.7047177","-74.00926027","15435","Subscriber","1985","1"
"653","2013-07-01 06:51:09","2013-07-01 07:02:02","116","W 17 St & 8 Ave","40.74177603","-74.00149746","472","E 32 St & Park Ave","40.7457121","-73.98194829","15741","Subscriber","1969","1"
"910","2013-07-01 06:51:27","2013-07-01 07:06:37","127","Barrow St & Hudson St","40.73172428","-74.00674436","465","Broadway & W 41 St","40.75513557","-73.98658032","17655","Subscriber","1978","1"
"439","2013-07-01 06:51:31","2013-07-01 06:58:50","448","W 37 St & 10 Ave","40.75660359","-73.9979009","521","8 Ave & W 31 St","40.75044999","-73.99481051","14830","Subscriber","1969","1"
"215","2013-07-01 06:51:37","2013-07-01 06:55:12","312","Allen St & E Houston St","40.722055","-73.989111","439","E 4 St & 2 Ave","40.7262807","-73.98978041","18772","Subscriber","1987","2"
"1001","2013-07-01 06:51:38","2013-07-01 07:08:19","312","Allen St & E Houston St","40.722055","-73.989111","522","E 51 St & Lexington Ave","40.75714758","-73.97207836","14798","Subscriber","1984","1"
"186","2013-07-01 06:51:55","2013-07-01 06:55:01","238","Bank St & Washington St","40.7361967","-74.00859207","127","Barrow St & Hudson St","40.73172428","-74.00674436","19090","Subscriber","1982","2"
"218","2013-07-01 06:51:56","2013-07-01 06:55:34","468","Broadway & W 55 St","40.7652654","-73.98192338","152","Warren St & Church St","40.71473993","-74.00910627","18408","Subscriber","1977","1"
"454","2013-07-01 06:51:59","2013-07-01 06:59:33","545","E 23 St & 1 Ave","40.736502","-73.97809472","402","Broadway & E 22 St","40.7403432","-73.98955109","17866","Subscriber","1968","1"
"1047","2013-07-01 06:52:01","2013-07-01 07:09:28","482","W 15 St & 7 Ave","40.73935542","-73.99931783","426","West St & Chambers St","40.71754834","-74.01322069","19308","Subscriber","1958","1"
"516","2013-07-01 06:52:04","2013-07-01 07:00:40","223","W 13 St & 7 Ave","40.73781509","-73.99994661","462","W 22 St & 10 Ave","40.74691959","-74.00451887","18580","Subscriber","1982","1"
"472","2013-07-01 06:52:10","2013-07-01 07:00:02","326","E 11 St & 1 Ave","40.72953837","-73.98426726","375","Mercer St & Bleecker St","40.72679454","-73.99695094","16754","Subscriber","1987","1"
"672","2013-07-01 06:52:17","2013-07-01 07:03:29","479","9 Ave & W 45 St","40.76019252","-73.9912551","305","E 58 St & 3 Ave","40.76095756","-73.96724467","20516","Subscriber","1977","1"
"773","2013-07-01 06:52:19","2013-07-01 07:05:12","492","W 33 St & 7 Ave","40.75019995","-73.99093085","174","E 25 St & 1 Ave","40.7381765","-73.97738662","17750","Subscriber","1953","1"
